,P_el,_P_in_full
"(19800.0, 41500)",93.71181012531713,93.71181012531713
"(19800.0, 41600)",93.71181012531713,93.71181012531713
"(19800.0, 41700)",93.71181012531713,93.71181012531713
"(19800.0, 41800)",93.71181012531713,93.71181012531713
"(19800.0, 41900)",93.71181012531713,93.71181012531713
"(19800.0, 42000)",93.71181012531713,93.71181012531713
"(19800.0, 42100)",93.71181012531713,93.71181012531713
"(19800.0, 42200)",93.71181012531713,93.71181012531713
"(19800.0, 42300)",93.71181012531713,93.71181012531713
"(19800.0, 42400)",91.18000709290745,91.18000709290745
"(19800.0, 42500)",91.18000709290745,91.18000709290745
"(19800.0, 42600)",91.18000709290745,91.18000709290745
"(19800.0, 42700)",91.18000709290745,91.18000709290745
"(19800.0, 42800)",91.18000709290745,91.18000709290745
"(19800.0, 42900)",91.18000709290745,91.18000709290745
"(19800.0, 43000)",91.18000709290745,91.18000709290745
"(19800.0, 43100)",91.18000709290745,91.18000709290745
"(19800.0, 43200)",91.18000709290745,91.18000709290745
"(20700.0, 0)",,
"(20700.0, 100)",45.46837640538265,45.46837640538265
"(20700.0, 200)",45.46837640538265,45.46837640538265
"(20700.0, 300)",45.46837640538265,45.46837640538265
"(20700.0, 400)",45.46837640538265,45.46837640538265
"(20700.0, 500)",45.46837640538265,45.46837640538265
"(20700.0, 600)",45.46837640538265,45.46837640538265
"(20700.0, 700)",45.46837640538265,45.46837640538265
"(20700.0, 800)",45.46837640538265,45.46837640538265
"(20700.0, 900)",45.46837640538265,45.46837640538265
"(20700.0, 1000)",44.10543955398081,44.10543955398081
"(20700.0, 1100)",44.10543955398081,44.10543955398081
"(20700.0, 1200)",44.10543955398081,44.10543955398081
"(20700.0, 1300)",44.10543955398081,44.10543955398081
"(20700.0, 1400)",44.10543955398081,44.10543955398081
"(20700.0, 1500)",44.10543955398081,44.10543955398081
"(20700.0, 1600)",44.10543955398081,44.10543955398081
"(20700.0, 1700)",44.10543955398081,44.10543955398081
"(20700.0, 1800)",44.10543955398081,44.10543955398081
"(20700.0, 1900)",42.781879130995904,42.781879130995904
"(20700.0, 2000)",42.781879130995904,42.781879130995904
"(20700.0, 2100)",42.781879130995904,42.781879130995904
"(20700.0, 2200)",42.781879130995904,42.781879130995904
"(20700.0, 2300)",42.781879130995904,42.781879130995904
"(20700.0, 2400)",42.781879130995904,42.781879130995904
"(20700.0, 2500)",42.781879130995904,42.781879130995904
"(20700.0, 2600)",42.781879130995904,42.781879130995904
"(20700.0, 2700)",42.781879130995904,42.781879130995904
"(20700.0, 2800)",42.76752773508953,42.76752773508953
"(20700.0, 2900)",42.76752773508953,42.76752773508953
"(20700.0, 3000)",42.76752773508953,42.76752773508953
"(20700.0, 3100)",42.76752773508953,42.76752773508953
"(20700.0, 3200)",42.76752773508953,42.76752773508953
"(20700.0, 3300)",42.76752773508953,42.76752773508953
"(20700.0, 3400)",42.76752773508953,42.76752773508953
"(20700.0, 3500)",42.76752773508953,42.76752773508953
"(20700.0, 3600)",42.76752773508953,42.76752773508953
"(20700.0, 3700)",42.566434064977074,42.566434064977074
"(20700.0, 3800)",42.566434064977074,42.566434064977074
"(20700.0, 3900)",42.566434064977074,42.566434064977074
"(20700.0, 4000)",42.566434064977074,42.566434064977074
"(20700.0, 4100)",42.566434064977074,42.566434064977074
"(20700.0, 4200)",42.566434064977074,42.566434064977074
"(20700.0, 4300)",42.566434064977074,42.566434064977074
"(20700.0, 4400)",42.566434064977074,42.566434064977074
"(20700.0, 4500)",42.566434064977074,42.566434064977074
"(20700.0, 4600)",42.53195542709259,42.53195542709259
"(20700.0, 4700)",42.53195542709259,42.53195542709259
"(20700.0, 4800)",42.53195542709259,42.53195542709259
"(20700.0, 4900)",42.53195542709259,42.53195542709259
"(20700.0, 5000)",42.53195542709259,42.53195542709259
"(20700.0, 5100)",42.53195542709259,42.53195542709259
"(20700.0, 5200)",42.53195542709259,42.53195542709259
"(20700.0, 5300)",42.53195542709259,42.53195542709259
"(20700.0, 5400)",42.53195542709259,42.53195542709259
"(20700.0, 5500)",42.587915617389484,42.587915617389484
"(20700.0, 5600)",42.587915617389484,42.587915617389484
"(20700.0, 5700)",42.587915617389484,42.587915617389484
"(20700.0, 5800)",42.587915617389484,42.587915617389484
"(20700.0, 5900)",42.587915617389484,42.587915617389484
"(20700.0, 6000)",42.587915617389484,42.587915617389484
"(20700.0, 6100)",42.587915617389484,42.587915617389484
"(20700.0, 6200)",42.587915617389484,42.587915617389484
"(20700.0, 6300)",42.587915617389484,42.587915617389484
"(20700.0, 6400)",42.74797370744097,42.74797370744097
"(20700.0, 6500)",42.74797370744097,42.74797370744097
"(20700.0, 6600)",42.74797370744097,42.74797370744097
"(20700.0, 6700)",42.74797370744097,42.74797370744097
"(20700.0, 6800)",42.74797370744097,42.74797370744097
"(20700.0, 6900)",42.74797370744097,42.74797370744097
"(20700.0, 7000)",42.74797370744097,42.74797370744097
"(20700.0, 7100)",42.74797370744097,42.74797370744097
"(20700.0, 7200)",42.74797370744097,42.74797370744097
"(20700.0, 7300)",43.00636042732811,43.00636042732811
"(20700.0, 7400)",43.00636042732811,43.00636042732811
"(20700.0, 7500)",43.00636042732811,43.00636042732811
"(20700.0, 7600)",43.00636042732811,43.00636042732811
"(20700.0, 7700)",43.00636042732811,43.00636042732811
"(20700.0, 7800)",43.00636042732811,43.00636042732811
"(20700.0, 7900)",43.00636042732811,43.00636042732811
"(20700.0, 8000)",43.00636042732811,43.00636042732811
"(20700.0, 8100)",43.00636042732811,43.00636042732811
"(20700.0, 8200)",43.36087933133358,43.36087933133358
"(20700.0, 8300)",43.36087933133358,43.36087933133358
"(20700.0, 8400)",43.36087933133358,43.36087933133358
"(20700.0, 8500)",43.36087933133358,43.36087933133358
"(20700.0, 8600)",43.36087933133358,43.36087933133358
"(20700.0, 8700)",43.36087933133358,43.36087933133358
"(20700.0, 8800)",43.36087933133358,43.36087933133358
"(20700.0, 8900)",43.36087933133358,43.36087933133358
"(20700.0, 9000)",43.36087933133358,43.36087933133358
"(20700.0, 9100)",43.808082018960896,43.808082018960896
"(20700.0, 9200)",43.808082018960896,43.808082018960896
"(20700.0, 9300)",43.808082018960896,43.808082018960896
"(20700.0, 9400)",43.808082018960896,43.808082018960896
"(20700.0, 9500)",43.808082018960896,43.808082018960896
"(20700.0, 9600)",43.808082018960896,43.808082018960896
"(20700.0, 9700)",43.808082018960896,43.808082018960896
"(20700.0, 9800)",43.808082018960896,43.808082018960896
"(20700.0, 9900)",43.808082018960896,43.808082018960896
"(20700.0, 10000)",44.344300001037645,44.344300001037645
"(20700.0, 10100)",44.344300001037645,44.344300001037645
"(20700.0, 10200)",44.344300001037645,44.344300001037645
"(20700.0, 10300)",44.344300001037645,44.344300001037645
"(20700.0, 10400)",44.344300001037645,44.344300001037645
"(20700.0, 10500)",44.344300001037645,44.344300001037645
"(20700.0, 10600)",44.344300001037645,44.344300001037645
"(20700.0, 10700)",44.344300001037645,44.344300001037645
"(20700.0, 10800)",44.344300001037645,44.344300001037645
"(20700.0, 10900)",44.96544641223804,44.96544641223804
"(20700.0, 11000)",44.96544641223804,44.96544641223804
"(20700.0, 11100)",44.96544641223804,44.96544641223804
"(20700.0, 11200)",44.96544641223804,44.96544641223804
"(20700.0, 11300)",44.96544641223804,44.96544641223804
"(20700.0, 11400)",44.96544641223804,44.96544641223804
"(20700.0, 11500)",44.96544641223804,44.96544641223804
"(20700.0, 11600)",44.96544641223804,44.96544641223804
"(20700.0, 11700)",44.96544641223804,44.96544641223804
"(20700.0, 11800)",45.66707854334774,45.66707854334774
"(20700.0, 11900)",45.66707854334774,45.66707854334774
"(20700.0, 12000)",45.66707854334774,45.66707854334774
"(20700.0, 12100)",45.66707854334774,45.66707854334774
"(20700.0, 12200)",45.66707854334774,45.66707854334774
"(20700.0, 12300)",45.66707854334774,45.66707854334774
"(20700.0, 12400)",45.66707854334774,45.66707854334774
"(20700.0, 12500)",45.66707854334774,45.66707854334774
"(20700.0, 12600)",45.66707854334774,45.66707854334774
"(20700.0, 12700)",46.44440735589192,46.44440735589192
"(20700.0, 12800)",46.44440735589192,46.44440735589192
"(20700.0, 12900)",46.44440735589192,46.44440735589192
"(20700.0, 13000)",46.44440735589192,46.44440735589192
"(20700.0, 13100)",46.44440735589192,46.44440735589192
"(20700.0, 13200)",46.44440735589192,46.44440735589192
"(20700.0, 13300)",46.44440735589192,46.44440735589192
"(20700.0, 13400)",46.44440735589192,46.44440735589192
"(20700.0, 13500)",46.44440735589192,46.44440735589192
"(20700.0, 13600)",47.29232015758612,47.29232015758612
"(20700.0, 13700)",47.29232015758612,47.29232015758612
"(20700.0, 13800)",47.29232015758612,47.29232015758612
"(20700.0, 13900)",47.29232015758612,47.29232015758612
"(20700.0, 14000)",47.29232015758612,47.29232015758612
"(20700.0, 14100)",47.29232015758612,47.29232015758612
"(20700.0, 14200)",47.29232015758612,47.29232015758612
"(20700.0, 14300)",47.29232015758612,47.29232015758612
"(20700.0, 14400)",47.29232015758612,47.29232015758612
"(20700.0, 14500)",48.20540124479937,48.20540124479937
"(20700.0, 14600)",48.20540124479937,48.20540124479937
"(20700.0, 14700)",48.20540124479937,48.20540124479937
"(20700.0, 14800)",48.20540124479937,48.20540124479937
"(20700.0, 14900)",48.20540124479937,48.20540124479937
"(20700.0, 15000)",48.20540124479937,48.20540124479937
"(20700.0, 15100)",48.20540124479937,48.20540124479937
"(20700.0, 15200)",48.20540124479937,48.20540124479937
"(20700.0, 15300)",48.20540124479937,48.20540124479937
"(20700.0, 15400)",49.177959133721636,49.177959133721636
"(20700.0, 15500)",49.177959133721636,49.177959133721636
"(20700.0, 15600)",49.177959133721636,49.177959133721636
"(20700.0, 15700)",49.177959133721636,49.177959133721636
"(20700.0, 15800)",49.177959133721636,49.177959133721636
"(20700.0, 15900)",49.177959133721636,49.177959133721636
"(20700.0, 16000)",49.177959133721636,49.177959133721636
"(20700.0, 16100)",49.177959133721636,49.177959133721636
"(20700.0, 16200)",49.177959133721636,49.177959133721636
"(20700.0, 16300)",50.20403212984199,50.20403212984199
"(20700.0, 16400)",50.20403212984199,50.20403212984199
"(20700.0, 16500)",50.20403212984199,50.20403212984199
"(20700.0, 16600)",50.20403212984199,50.20403212984199
"(20700.0, 16700)",50.20403212984199,50.20403212984199
"(20700.0, 16800)",50.20403212984199,50.20403212984199
"(20700.0, 16900)",50.20403212984199,50.20403212984199
"(20700.0, 17000)",50.20403212984199,50.20403212984199
"(20700.0, 17100)",50.20403212984199,50.20403212984199
"(20700.0, 17200)",51.277503138387814,51.277503138387814
"(20700.0, 17300)",51.277503138387814,51.277503138387814
"(20700.0, 17400)",51.277503138387814,51.277503138387814
"(20700.0, 17500)",51.277503138387814,51.277503138387814
"(20700.0, 17600)",51.277503138387814,51.277503138387814
"(20700.0, 17700)",51.277503138387814,51.277503138387814
"(20700.0, 17800)",51.277503138387814,51.277503138387814
"(20700.0, 17900)",51.277503138387814,51.277503138387814
"(20700.0, 18000)",51.277503138387814,51.277503138387814
"(20700.0, 18100)",52.39170152890356,52.39170152890356
"(20700.0, 18200)",52.39170152890356,52.39170152890356
"(20700.0, 18300)",52.39170152890356,52.39170152890356
"(20700.0, 18400)",52.39170152890356,52.39170152890356
"(20700.0, 18500)",52.39170152890356,52.39170152890356
"(20700.0, 18600)",52.39170152890356,52.39170152890356
"(20700.0, 18700)",52.39170152890356,52.39170152890356
"(20700.0, 18800)",52.39170152890356,52.39170152890356
"(20700.0, 18900)",52.39170152890356,52.39170152890356
"(20700.0, 19000)",53.54144849877225,53.54144849877225
"(20700.0, 19100)",53.54144849877225,53.54144849877225
"(20700.0, 19200)",53.54144849877225,53.54144849877225
"(20700.0, 19300)",53.54144849877225,53.54144849877225
"(20700.0, 19400)",53.54144849877225,53.54144849877225
"(20700.0, 19500)",53.54144849877225,53.54144849877225
"(20700.0, 19600)",53.54144849877225,53.54144849877225
"(20700.0, 19700)",53.54144849877225,53.54144849877225
"(20700.0, 19800)",53.54144849877225,53.54144849877225
"(20700.0, 19900)",54.713493579979776,54.713493579979776
"(20700.0, 20000)",54.713493579979776,54.713493579979776
"(20700.0, 20100)",54.713493579979776,54.713493579979776
"(20700.0, 20200)",54.713493579979776,54.713493579979776
"(20700.0, 20300)",54.713493579979776,54.713493579979776
"(20700.0, 20400)",54.713493579979776,54.713493579979776
"(20700.0, 20500)",54.713493579979776,54.713493579979776
"(20700.0, 20600)",54.713493579979776,54.713493579979776
"(20700.0, 20700)",54.713493579979776,54.713493579979776
"(20700.0, 20800)",55.93213123858801,55.93213123858801
"(20700.0, 20900)",55.93213123858801,55.93213123858801
"(20700.0, 21000)",55.93213123858801,55.93213123858801
"(20700.0, 21100)",55.93213123858801,55.93213123858801
"(20700.0, 21200)",55.93213123858801,55.93213123858801
"(20700.0, 21300)",55.93213123858801,55.93213123858801
"(20700.0, 21400)",55.93213123858801,55.93213123858801
"(20700.0, 21500)",55.93213123858801,55.93213123858801
"(20700.0, 21600)",55.93213123858801,55.93213123858801
"(20700.0, 21700)",57.042554772191835,57.042554772191835
"(20700.0, 21800)",57.042554772191835,57.042554772191835
"(20700.0, 21900)",57.042554772191835,57.042554772191835
"(20700.0, 22000)",57.042554772191835,57.042554772191835
"(20700.0, 22100)",57.042554772191835,57.042554772191835
"(20700.0, 22200)",57.042554772191835,57.042554772191835
"(20700.0, 22300)",57.042554772191835,57.042554772191835
"(20700.0, 22400)",57.042554772191835,57.042554772191835
"(20700.0, 22500)",57.042554772191835,57.042554772191835
"(20700.0, 22600)",59.3181662586719,59.3181662586719
"(20700.0, 22700)",59.3181662586719,59.3181662586719
"(20700.0, 22800)",59.3181662586719,59.3181662586719
"(20700.0, 22900)",59.3181662586719,59.3181662586719
"(20700.0, 23000)",59.3181662586719,59.3181662586719
"(20700.0, 23100)",59.3181662586719,59.3181662586719
"(20700.0, 23200)",59.3181662586719,59.3181662586719
"(20700.0, 23300)",59.3181662586719,59.3181662586719
"(20700.0, 23400)",59.3181662586719,59.3181662586719
"(20700.0, 23500)",62.380329175570886,62.380329175570886
"(20700.0, 23600)",62.380329175570886,62.380329175570886
"(20700.0, 23700)",62.380329175570886,62.380329175570886
"(20700.0, 23800)",62.380329175570886,62.380329175570886
"(20700.0, 23900)",62.380329175570886,62.380329175570886
"(20700.0, 24000)",62.380329175570886,62.380329175570886
"(20700.0, 24100)",62.380329175570886,62.380329175570886
"(20700.0, 24200)",62.380329175570886,62.380329175570886
"(20700.0, 24300)",62.380329175570886,62.380329175570886
"(20700.0, 24400)",64.24872070540475,64.24872070540475
"(20700.0, 24500)",64.24872070540475,64.24872070540475
"(20700.0, 24600)",64.24872070540475,64.24872070540475
"(20700.0, 24700)",64.24872070540475,64.24872070540475
"(20700.0, 24800)",64.24872070540475,64.24872070540475
"(20700.0, 24900)",64.24872070540475,64.24872070540475
"(20700.0, 25000)",64.24872070540475,64.24872070540475
"(20700.0, 25100)",64.24872070540475,64.24872070540475
"(20700.0, 25200)",64.24872070540475,64.24872070540475
"(20700.0, 25300)",66.33785613232385,66.33785613232385
"(20700.0, 25400)",66.33785613232385,66.33785613232385
"(20700.0, 25500)",66.33785613232385,66.33785613232385
"(20700.0, 25600)",66.33785613232385,66.33785613232385
"(20700.0, 25700)",66.33785613232385,66.33785613232385
"(20700.0, 25800)",66.33785613232385,66.33785613232385
"(20700.0, 25900)",66.33785613232385,66.33785613232385
"(20700.0, 26000)",66.33785613232385,66.33785613232385
"(20700.0, 26100)",66.33785613232385,66.33785613232385
"(20700.0, 26200)",68.32835761647334,68.32835761647334
"(20700.0, 26300)",68.32835761647334,68.32835761647334
"(20700.0, 26400)",68.32835761647334,68.32835761647334
"(20700.0, 26500)",68.32835761647334,68.32835761647334
"(20700.0, 26600)",68.32835761647334,68.32835761647334
"(20700.0, 26700)",68.32835761647334,68.32835761647334
"(20700.0, 26800)",68.32835761647334,68.32835761647334
"(20700.0, 26900)",68.32835761647334,68.32835761647334
"(20700.0, 27000)",68.32835761647334,68.32835761647334
"(20700.0, 27100)",70.31690651393632,70.31690651393632
"(20700.0, 27200)",70.31690651393632,70.31690651393632
"(20700.0, 27300)",70.31690651393632,70.31690651393632
"(20700.0, 27400)",70.31690651393632,70.31690651393632
"(20700.0, 27500)",70.31690651393632,70.31690651393632
"(20700.0, 27600)",70.31690651393632,70.31690651393632
"(20700.0, 27700)",70.31690651393632,70.31690651393632
"(20700.0, 27800)",70.31690651393632,70.31690651393632
"(20700.0, 27900)",70.31690651393632,70.31690651393632
"(20700.0, 28000)",72.2625138050613,72.2625138050613
"(20700.0, 28100)",72.2625138050613,72.2625138050613
"(20700.0, 28200)",72.2625138050613,72.2625138050613
"(20700.0, 28300)",72.2625138050613,72.2625138050613
"(20700.0, 28400)",72.2625138050613,72.2625138050613
"(20700.0, 28500)",72.2625138050613,72.2625138050613
"(20700.0, 28600)",72.2625138050613,72.2625138050613
"(20700.0, 28700)",72.2625138050613,72.2625138050613
"(20700.0, 28800)",72.2625138050613,72.2625138050613
"(20700.0, 28900)",74.169980608072,74.169980608072
"(20700.0, 29000)",74.169980608072,74.169980608072
"(20700.0, 29100)",74.169980608072,74.169980608072
"(20700.0, 29200)",74.169980608072,74.169980608072
"(20700.0, 29300)",74.169980608072,74.169980608072
"(20700.0, 29400)",74.169980608072,74.169980608072
"(20700.0, 29500)",74.169980608072,74.169980608072
"(20700.0, 29600)",74.169980608072,74.169980608072
"(20700.0, 29700)",74.169980608072,74.169980608072
"(20700.0, 29800)",76.02916274722243,76.02916274722243
"(20700.0, 29900)",76.02916274722243,76.02916274722243
"(20700.0, 30000)",76.02916274722243,76.02916274722243
"(20700.0, 30100)",76.02916274722243,76.02916274722243
